Feedback_ID,Feedback_Text
ZMF08327,My order was more than 40 minutes late and the food was cold.
ZMF00964,Amazing discounts and very quick delivery. Highly recommended.
ZMF03900,Amazing discounts and very quick delivery. Highly recommended.
ZMF08031,"The app showed the restaurant was open, but they cancelled my order after 30 minutes. Wasted my time."
ZMF05998,"The app showed the restaurant was open, but they cancelled my order after 30 minutes. Wasted my time."
ZMF00207,I love the the wide variety of restaurants. It makes ordering food so convenient and enjoyable.
ZMF05368,"The app showed the restaurant was open, but they cancelled my order after 30 minutes. Wasted my time."
ZMF01409,Amazing discounts and very quick delivery. Highly recommended.
ZMF05584,I am tired of the the app crashing during payment. I want a full refund for this order.
ZMF03218,The delivery partner was very impressive. Great service!
ZMF05644,The soup was completely spilled in the bag. Terrible packaging.
ZMF00901,I love the the food quality. It makes ordering food so convenient and enjoyable.
ZMF03444,Amazing discounts and very quick delivery. Highly recommended.
ZMF05616,Received a completely wrong item from Noodle Kingdom. Customer support is not helping.
ZMF09689,The soup was completely spilled in the bag. Terrible packaging.
ZMF02600,Food from Biryani Central arrived earlier than expected and was excellent!
ZMF09662,I am tired of the a wrong item being delivered. It was a very frustrating experience.
ZMF00721,The delivery partner was very user-friendly. Great service!
ZMF04622,Consistently good experience with Zomato. Reliable and fast.
ZMF09542,"The app showed the restaurant was open, but they cancelled my order after 30 minutes. Wasted my time."
ZMF00133,"The The food quality was simply excellent. Keep it up, Zomato."
ZMF06197,My order was more than 40 minutes late and the food was cold.
ZMF02424,"The The delivery speed was simply excellent. Keep it up, Zomato."
ZMF07732,I am tired of the the app crashing during payment. I had to wait for more than an hour.
ZMF06259,My order was more than an hour late and the food was soggy.
ZMF06611,I am tired of the a rude delivery partner. My entire meal was ruined.
ZMF01650,I love the the packaging. It makes ordering food so convenient and enjoyable.
ZMF03591,"The The food quality was simply excellent. Keep it up, Zomato."
ZMF01578,"My order was perfectly packed, no spills at all. The food was user-friendly too."
ZMF09278,The curry was completely spilled in the bag. Terrible packaging.
ZMF09255,My order was more than 40 minutes late and the food was cold.
ZMF00078,I love the the zomato gold benefits. It makes ordering food so convenient and enjoyable.
ZMF06598,The curry was completely spilled in the bag. Terrible packaging.
ZMF00327,"The The Zomato Gold benefits was simply excellent. Keep it up, Zomato."
ZMF05691,The curry was completely spilled in the bag. Terrible packaging.
ZMF04858,I love the the food quality. It makes ordering food so convenient and enjoyable.
ZMF07204,I am tired of the spilled food due to poor packaging. This is completely unacceptable.
ZMF06653,The soup was completely spilled in the bag. Terrible packaging.
ZMF08263,One of the items was missing from my order. This is completely unacceptable.
ZMF09232,One of the items was missing from my order. This is completely unacceptable.
ZMF01172,Food from Pizza Bay arrived super fast and was impressive!
ZMF06713,I am tired of the spilled food due to poor packaging. I had to wait for more than an hour.
ZMF05764,I am tired of the a rude delivery partner. My entire meal was ruined.
ZMF07549,One of the items was missing from my order. It was a very frustrating experience.
ZMF01297,"My order was perfectly packed, no spills at all. The food was excellent too."
ZMF04123,I love the the customer support. It makes ordering food so convenient and enjoyable.
ZMF09951,Received a completely wrong item from Grill & Chill. Customer support is not helping.
ZMF07984,I am tired of the an item missing from my order. I want a full refund for this order.
ZMF07716,My order was more than 40 minutes late and the food was soggy.
ZMF07351,My order was more than an hour late and the food was cold.
ZMF01919,The delivery partner was very quick. Great service!
ZMF02433,Amazing discounts and very quick delivery. Highly recommended.
ZMF09978,The delivery partner was very rude. This is not the service I expect from Zomato.
ZMF00554,"The The packaging was simply excellent. Keep it up, Zomato."
ZMF02670,"My order was perfectly packed, no spills at all. The food was quick too."
ZMF00295,The delivery partner was very neat and secure. Great service!
ZMF09160,I am tired of the a rude delivery partner. I had to wait for more than an hour.
ZMF06079,I am tired of the cold food. It was a very frustrating experience.
ZMF04785,Food from Biryani Central arrived earlier than expected and was polite and professional!
ZMF03561,Consistently good experience with Zomato. Reliable and fast.
ZMF09764,One of the items was missing from my order. My entire meal was ruined.
ZMF07816,Received a completely wrong item from Grill & Chill. Customer support is not helping.
ZMF04066,Consistently good experience with Zomato. Reliable and fast.
ZMF09934,I am tired of the the app crashing during payment. My entire meal was ruined.
ZMF01823,The delivery partner was very user-friendly. Great service!
ZMF07926,My order was more than 40 minutes late and the food was soggy.
ZMF01537,I love the the zomato gold benefits. It makes ordering food so convenient and enjoyable.
ZMF01956,Consistently good experience with Zomato. Reliable and fast.
ZMF04809,"The The delivery speed was simply excellent. Keep it up, Zomato."
ZMF07402,One of the items was missing from my order. It was a very frustrating experience.
ZMF02956,Amazing discounts and very quick delivery. Highly recommended.
ZMF07220,The delivery partner was very rude. This is not the service I expect from Zomato.
ZMF08695,My order was more than an hour late and the food was cold.
ZMF03238,Amazing discounts and very quick delivery. Highly recommended.
ZMF04232,The delivery partner was very user-friendly. Great service!
ZMF07354,My order was more than an hour late and the food was soggy.
ZMF06766,The curry was completely spilled in the bag. Terrible packaging.
ZMF04059,Consistently good experience with Zomato. Reliable and fast.
ZMF09441,My order was more than an hour late and the food was soggy.
ZMF06218,One of the items was missing from my order. I had to wait for more than an hour.
ZMF01765,"My order was perfectly packed, no spills at all. The food was excellent too."
ZMF02096,The delivery partner was very delicious. Great service!
ZMF00888,Amazing discounts and very quick delivery. Highly recommended.
ZMF05769,The soup was completely spilled in the bag. Terrible packaging.
ZMF02786,"The The food quality was simply excellent. Keep it up, Zomato."
ZMF08977,One of the items was missing from my order. I had to wait for more than an hour.
ZMF05806,My order was more than an hour late and the food was cold.
ZMF08965,My order was more than an hour late and the food was soggy.
ZMF02910,The delivery partner was very polite and professional. Great service!
ZMF01990,"My order was perfectly packed, no spills at all. The food was hot and fresh too."
ZMF02435,"The The packaging was simply excellent. Keep it up, Zomato."
ZMF01280,"The The customer support was simply excellent. Keep it up, Zomato."
ZMF04976,Food from Grill & Chill arrived super fast and was impressive!
ZMF08348,My order was more than an hour late and the food was soggy.
ZMF01105,I love the the food quality. It makes ordering food so convenient and enjoyable.
ZMF03043,I love the the zomato gold benefits. It makes ordering food so convenient and enjoyable.
ZMF05817,The delivery partner was very rude. This is not the service I expect from Zomato.
ZMF03902,Consistently good experience with Zomato. Reliable and fast.
ZMF02627,"My order was perfectly packed, no spills at all. The food was excellent too."
ZMF01925,Food from Pizza Bay arrived super fast and was delicious!
ZMF01712,Amazing discounts and very quick delivery. Highly recommended.
ZMF02482,Food from The Curry House arrived earlier than expected and was user-friendly!
ZMF08259,One of the items was missing from my order. I want a full refund for this order.
ZMF06793,Received a completely wrong item from Noodle Kingdom. Customer support is not helping.
ZMF07531,"The app showed the restaurant was open, but they cancelled my order after 30 minutes. Wasted my time."
ZMF06055,I am tired of the a rude delivery partner. I want a full refund for this order.
